PRODUCT_ID,PRODUCT_DESCRIPTION
97565,product97565
78091,product78091
61016,product61016
86852,product86852
635,product635
54007,product54007
628,product628
68078,product68078
30757,product30757
54109,product54109
45328,product45328
18235,product18235
70383,product70383
87839,product87839
78851,product78851
20434,product20434
25126,product25126
7381,product7381
14190,product14190
34120,product34120
40217,product40217
80205,product80205
30010,product30010
67810,product67810
90550,product90550
56762,product56762
14306,product14306
63252,product63252
26311,product26311
29774,product29774
15567,product15567
2248,product2248
24881,product24881
97913,product97913
62021,product62021
94943,product94943
79275,product79275
56070,product56070
41045,product41045
7081,product7081
88827,product88827
32090,product32090
73048,product73048
90440,product90440
89677,product89677
47889,product47889
74837,product74837
42619,product42619
6941,product6941
2842,product2842
10597,product10597
16168,product16168
91692,product91692
59581,product59581
47626,product47626
47917,product47917
23936,product23936
91425,product91425
11957,product11957
25399,product25399
58968,product58968
90358,product90358
17990,product17990
52969,product52969
66543,product66543
90588,product90588
21953,product21953
67824,product67824
52219,product52219
34195,product34195
31195,product31195
61110,product61110
41023,product41023
97388,product97388
84204,product84204
93782,product93782
47364,product47364
30772,product30772
2683,product2683
54078,product54078
62584,product62584
946,product946
18926,product18926
18036,product18036
72661,product72661
22499,product22499
13263,product13263
75164,product75164
70180,product70180
54034,product54034
58363,product58363
20274,product20274
13703,product13703
86006,product86006
57235,product57235
5314,product5314
86638,product86638
53223,product53223
41086,product41086
28117,product28117
541,product541
83970,product83970
82157,product82157
34078,product34078
6491,product6491
3924,product3924
49991,product49991
70529,product70529
6338,product6338
39571,product39571
67905,product67905
5292,product5292
16594,product16594
92563,product92563
47281,product47281
43585,product43585
51266,product51266
86158,product86158
42525,product42525
59754,product59754
66150,product66150
90085,product90085
83444,product83444
33532,product33532
5784,product5784
39082,product39082
94311,product94311
11767,product11767
6794,product6794
20929,product20929
71661,product71661
16151,product16151
18124,product18124
82958,product82958
48556,product48556
83437,product83437
11715,product11715
10197,product10197
51270,product51270
74314,product74314
92776,product92776
85389,product85389
94438,product94438
24983,product24983
35880,product35880
41608,product41608
70427,product70427
14775,product14775
42678,product42678
18760,product18760
68182,product68182
64335,product64335
76500,product76500
26995,product26995
70116,product70116
81765,product81765
67263,product67263
30611,product30611
91870,product91870
85482,product85482
68160,product68160
68405,product68405
86236,product86236
1538,product1538
88792,product88792
14859,product14859
27881,product27881
84632,product84632
56308,product56308
72366,product72366
24059,product24059
494,product494
12431,product12431
94151,product94151
48958,product48958
18588,product18588
51670,product51670
24808,product24808
21995,product21995
50230,product50230
55077,product55077
72785,product72785
64701,product64701
16843,product16843
7447,product7447
14481,product14481
59186,product59186
12972,product12972
18448,product18448
33760,product33760
56048,product56048
80433,product80433
1164,product1164
64958,product64958
19429,product19429
86522,product86522
95404,product95404
17427,product17427
55321,product55321
15936,product15936
14601,product14601
56310,product56310
84916,product84916
92967,product92967
8637,product8637
32277,product32277
81780,product81780
92022,product92022
65175,product65175
52758,product52758
10301,product10301
30258,product30258
65762,product65762
13119,product13119
16007,product16007
48456,product48456
42829,product42829
26498,product26498
16079,product16079
65684,product65684
70479,product70479
49758,product49758
39392,product39392
17942,product17942
89865,product89865
7726,product7726
13979,product13979
57904,product57904
33494,product33494
99160,product99160
37707,product37707
935,product935
81023,product81023
69226,product69226
27874,product27874
2277,product2277
36576,product36576
93575,product93575
58976,product58976
8205,product8205
64007,product64007
45616,product45616
12249,product12249
23866,product23866
37303,product37303
97801,product97801
44022,product44022
96748,product96748
54290,product54290
77933,product77933
78668,product78668
79582,product79582
16776,product16776
19523,product19523
9074,product9074
84584,product84584
9364,product9364
23011,product23011
55845,product55845
79586,product79586
94709,product94709
42583,product42583
56133,product56133
85032,product85032
33674,product33674
45249,product45249
28110,product28110
8904,product8904
99349,product99349
29306,product29306
53214,product53214
81297,product81297
53651,product53651
76597,product76597
24248,product24248
28363,product28363
30143,product30143
79222,product79222
8670,product8670
30222,product30222
14377,product14377
39898,product39898
28039,product28039
43638,product43638
47743,product47743
39262,product39262
99834,product99834
98415,product98415
66696,product66696
77671,product77671
60802,product60802
36552,product36552
3177,product3177
9678,product9678
51260,product51260
91110,product91110
31125,product31125
91732,product91732
2029,product2029
42330,product42330
58325,product58325
50600,product50600
21899,product21899
35551,product35551
11367,product11367
29191,product29191
47881,product47881
89564,product89564
14094,product14094
152,product152
33872,product33872
73742,product73742
24751,product24751
65754,product65754
82770,product82770
40978,product40978
38840,product38840
80424,product80424
66852,product66852
59431,product59431
39234,product39234
48627,product48627
22798,product22798
72589,product72589
47590,product47590
47348,product47348
42514,product42514
13864,product13864
62500,product62500
77958,product77958
92137,product92137
13179,product13179
21507,product21507
98113,product98113
37886,product37886
7403,product7403
83934,product83934
48569,product48569
55576,product55576
10495,product10495
17660,product17660
93295,product93295
89744,product89744
78101,product78101
2712,product2712
29577,product29577
73774,product73774
18221,product18221
1155,product1155
58760,product58760
28148,product28148
49496,product49496
38013,product38013
29977,product29977
43395,product43395
16381,product16381
25540,product25540
61059,product61059
98875,product98875
81923,product81923
25756,product25756
703,product703
46276,product46276
62782,product62782
84530,product84530
44774,product44774
81773,product81773
98385,product98385
87604,product87604
89956,product89956
1200,product1200
17879,product17879
53149,product53149
147,product147
94405,product94405
12339,product12339
6534,product6534
79125,product79125
24912,product24912
43424,product43424
83904,product83904
62952,product62952
93742,product93742
9571,product9571
5430,product5430
913,product913
90054,product90054
14455,product14455
3303,product3303
72191,product72191
23644,product23644
53946,product53946
97041,product97041
70737,product70737
89521,product89521
57551,product57551
5365,product5365
80469,product80469
67846,product67846
4058,product4058
8678,product8678
89226,product89226
91342,product91342
25710,product25710
73477,product73477
11799,product11799
84322,product84322
74715,product74715
21888,product21888
51096,product51096
291,product291
14503,product14503
82391,product82391
61038,product61038
98668,product98668
57902,product57902
6793,product6793
89731,product89731
91280,product91280
45260,product45260
97924,product97924
19749,product19749
48641,product48641
56045,product56045
91070,product91070
4979,product4979
44347,product44347
44745,product44745
42919,product42919
84579,product84579
78652,product78652
32717,product32717
7536,product7536
73698,product73698
30210,product30210
72873,product72873
92112,product92112
36345,product36345
78696,product78696
26566,product26566
95120,product95120
11027,product11027
32825,product32825
6473,product6473
75604,product75604
58738,product58738
22134,product22134
22294,product22294
30480,product30480
38424,product38424
65317,product65317
47400,product47400
86664,product86664
26108,product26108
22017,product22017
97235,product97235
97056,product97056
77070,product77070
31066,product31066
27620,product27620
66570,product66570
39114,product39114
58403,product58403
57847,product57847
63917,product63917
31899,product31899
99946,product99946
43919,product43919
68574,product68574
30375,product30375
3827,product3827
74964,product74964
38106,product38106
32692,product32692
81314,product81314
26550,product26550
97000,product97000
40849,product40849
82654,product82654
86502,product86502
99990,product99990
61428,product61428
51912,product51912
71308,product71308
82402,product82402
13050,product13050
30929,product30929
73831,product73831
41690,product41690
71164,product71164
27966,product27966
91512,product91512
24753,product24753
72623,product72623
61057,product61057
36411,product36411
69546,product69546
30251,product30251
15555,product15555
42979,product42979
46855,product46855
45605,product45605
44157,product44157
65800,product65800
91339,product91339
66055,product66055
81049,product81049
61700,product61700
78841,product78841
97541,product97541
58798,product58798
11130,product11130
90865,product90865
21755,product21755
9834,product9834
58372,product58372
67213,product67213
89406,product89406
44621,product44621
61717,product61717
12065,product12065
34187,product34187
60694,product60694
59408,product59408
48276,product48276
91852,product91852
65403,product65403
80084,product80084
74434,product74434
43406,product43406
22044,product22044
18874,product18874
19488,product19488
10911,product10911
50308,product50308
64426,product64426
98710,product98710
11574,product11574
79443,product79443
12283,product12283
5532,product5532
46425,product46425
7158,product7158
737,product737
95265,product95265
461,product461
46092,product46092
35296,product35296
62062,product62062
73214,product73214
11561,product11561
30890,product30890
59296,product59296
67613,product67613
32081,product32081
43950,product43950
60798,product60798
39465,product39465
69320,product69320
45513,product45513
48946,product48946
40832,product40832
33743,product33743
9082,product9082
75739,product75739
4009,product4009
98694,product98694
90263,product90263
34177,product34177
26702,product26702
72362,product72362
36236,product36236
32390,product32390
57380,product57380
76889,product76889
43922,product43922
37111,product37111
56210,product56210
83759,product83759
73351,product73351
4283,product4283
30981,product30981
65381,product65381
54697,product54697
72596,product72596
3704,product3704
14908,product14908
20396,product20396
17125,product17125
22812,product22812
81694,product81694
92198,product92198
45045,product45045
94702,product94702
67681,product67681
60152,product60152
86801,product86801
89487,product89487
13530,product13530
99166,product99166
28773,product28773
92261,product92261
12970,product12970
57441,product57441
81529,product81529
64885,product64885
6553,product6553
93445,product93445
495,product495
38930,product38930
4722,product4722
57727,product57727
7777,product7777
15973,product15973
29784,product29784
77347,product77347
24952,product24952
44608,product44608
86481,product86481
44016,product44016
97152,product97152
85481,product85481
52665,product52665
68480,product68480
7992,product7992
49545,product49545
69930,product69930
90901,product90901
68310,product68310
68229,product68229
83316,product83316
41272,product41272
77184,product77184
38871,product38871
38690,product38690
13596,product13596
79270,product79270
5375,product5375
56058,product56058
19610,product19610
30532,product30532
71979,product71979
16108,product16108
2697,product2697
49832,product49832
88524,product88524
99093,product99093
83729,product83729
9953,product9953
48101,product48101
37454,product37454
24365,product24365
75831,product75831
79357,product79357
47838,product47838
85154,product85154
99548,product99548
5279,product5279
38823,product38823
89180,product89180
78523,product78523
84810,product84810
67503,product67503
61143,product61143
46454,product46454
39585,product39585
80037,product80037
40139,product40139
41022,product41022
47950,product47950
97928,product97928
48872,product48872
65395,product65395
95939,product95939
60244,product60244
43102,product43102
94293,product94293
17713,product17713
22537,product22537
78912,product78912
19066,product19066
88066,product88066
93576,product93576
23266,product23266
13598,product13598
75576,product75576
75373,product75373
76366,product76366
27036,product27036
51621,product51621
49769,product49769
19133,product19133
27866,product27866
27922,product27922
60825,product60825
38524,product38524
95370,product95370
91574,product91574
71655,product71655
87796,product87796
17183,product17183
74735,product74735
71607,product71607
38062,product38062
9463,product9463
57515,product57515
26950,product26950
13805,product13805
18402,product18402
1620,product1620
65251,product65251
66869,product66869
50352,product50352
39036,product39036
17678,product17678
88341,product88341
20481,product20481
56377,product56377
30576,product30576
99380,product99380
75206,product75206
48705,product48705
72360,product72360
97654,product97654
60908,product60908
50157,product50157
72780,product72780
48729,product48729
55721,product55721
19870,product19870
95069,product95069
86424,product86424
21631,product21631
21744,product21744
14850,product14850
48471,product48471
3885,product3885
71241,product71241
26446,product26446
75662,product75662
94040,product94040
84774,product84774
68888,product68888
52274,product52274
43743,product43743
51709,product51709
34822,product34822
56321,product56321
91560,product91560
67455,product67455
83948,product83948
73244,product73244
847,product847
92390,product92390
46332,product46332
31998,product31998
46190,product46190
58874,product58874
65593,product65593
7473,product7473
63734,product63734
43681,product43681
10102,product10102
75136,product75136
57160,product57160
33027,product33027
1202,product1202
46920,product46920
99055,product99055
15537,product15537
36849,product36849
52116,product52116
72872,product72872
7227,product7227
78770,product78770
15866,product15866
30946,product30946
43837,product43837
48193,product48193
15023,product15023
29567,product29567
57495,product57495
82954,product82954
2053,product2053
69971,product69971
11954,product11954
88906,product88906
98524,product98524
43262,product43262
2774,product2774
55017,product55017
74713,product74713
52422,product52422
72321,product72321
31976,product31976
38939,product38939
2952,product2952
56419,product56419
26058,product26058
80271,product80271
83933,product83933
13552,product13552
56595,product56595
31397,product31397
46076,product46076
74963,product74963
38610,product38610
63926,product63926
10173,product10173
92732,product92732
67322,product67322
31949,product31949
27602,product27602
3793,product3793
84088,product84088
56577,product56577
19663,product19663
17271,product17271
31449,product31449
60834,product60834
46741,product46741
91981,product91981
34214,product34214
70261,product70261
59052,product59052
49396,product49396
93185,product93185
12194,product12194
21077,product21077
13392,product13392
10984,product10984
79042,product79042
41231,product41231
4168,product4168
99724,product99724
40392,product40392
13938,product13938
82431,product82431
51842,product51842
19264,product19264
15565,product15565
63705,product63705
39826,product39826
37761,product37761
19017,product19017
40606,product40606
64310,product64310
21515,product21515
49199,product49199
57780,product57780
89223,product89223
30037,product30037
28044,product28044
30366,product30366
92802,product92802
77234,product77234
11805,product11805
30793,product30793
33284,product33284
19323,product19323
6649,product6649
5503,product5503
5884,product5884
31155,product31155
18211,product18211
83067,product83067
9040,product9040
86985,product86985
13684,product13684
28770,product28770
12288,product12288
54476,product54476
62422,product62422
55193,product55193
40876,product40876
6916,product6916
44684,product44684
28448,product28448
91825,product91825
20442,product20442
79726,product79726
62087,product62087
94985,product94985
59931,product59931
75221,product75221
85105,product85105
5234,product5234
3936,product3936
72564,product72564
1839,product1839
6670,product6670
11581,product11581
34518,product34518
53699,product53699
1501,product1501
32462,product32462
48308,product48308
55760,product55760
93580,product93580
83803,product83803
80616,product80616
52483,product52483
87195,product87195
3479,product3479
31379,product31379
1015,product1015
86299,product86299
44753,product44753
7615,product7615
38891,product38891
86489,product86489
69816,product69816
66073,product66073
56553,product56553
54535,product54535
76296,product76296
63326,product63326
59376,product59376
74190,product74190
16424,product16424
6542,product6542
72074,product72074
78953,product78953
27520,product27520
68562,product68562
48005,product48005
41420,product41420
48612,product48612
8511,product8511
46273,product46273
8364,product8364
64397,product64397
67828,product67828
94629,product94629
37085,product37085
13693,product13693
18169,product18169
33313,product33313
98588,product98588
71332,product71332
69054,product69054
33297,product33297
34337,product34337
21522,product21522
7051,product7051
35640,product35640
35986,product35986
44788,product44788
67874,product67874
89927,product89927
34904,product34904
27302,product27302
58759,product58759
55761,product55761
34930,product34930
39934,product39934
46088,product46088
73718,product73718
92521,product92521
98489,product98489
25023,product25023
55630,product55630
46208,product46208
46791,product46791
39430,product39430
19403,product19403
58532,product58532
70782,product70782
16035,product16035
92097,product92097
57920,product57920
92353,product92353
4926,product4926
54466,product54466
55835,product55835
86836,product86836
84848,product84848
80351,product80351
139,product139
63168,product63168
60736,product60736
59095,product59095
6959,product6959
56848,product56848
26257,product26257
70019,product70019
21404,product21404
56288,product56288
48036,product48036
32154,product32154
43732,product43732
26689,product26689
25681,product25681
90959,product90959
84950,product84950
93864,product93864
49544,product49544
75470,product75470
65416,product65416
44326,product44326
23270,product23270
92668,product92668
42822,product42822
59445,product59445
87217,product87217
78507,product78507
22621,product22621
96724,product96724
89190,product89190
40963,product40963
97088,product97088
64166,product64166
73766,product73766
87966,product87966
9328,product9328
84138,product84138
74691,product74691
56523,product56523
85277,product85277
68284,product68284
11065,product11065
7488,product7488
72146,product72146
81703,product81703
45329,product45329
46526,product46526
98058,product98058
9748,product9748
71096,product71096
13478,product13478
63855,product63855
9866,product9866
36877,product36877
65356,product65356
13091,product13091
957,product957
58868,product58868
35,product35
49584,product49584
31134,product31134
99637,product99637
22472,product22472
84863,product84863
53589,product53589
87862,product87862
25943,product25943
90695,product90695
92189,product92189
19191,product19191
45385,product45385
78097,product78097
41331,product41331
13141,product13141
10942,product10942
98086,product98086
3284,product3284
26490,product26490
9287,product9287
82544,product82544
65760,product65760
50221,product50221
33184,product33184
98647,product98647
97961,product97961
18269,product18269
63784,product63784
28780,product28780
17129,product17129
1471,product1471
10267,product10267
54165,product54165
20283,product20283
36383,product36383
9302,product9302
73897,product73897
23066,product23066
7590,product7590
91676,product91676
39050,product39050
22144,product22144
60978,product60978
65814,product65814
3261,product3261
45646,product45646
29835,product29835
85652,product85652
17676,product17676
48107,product48107
81800,product81800
70360,product70360
96012,product96012
78536,product78536
22654,product22654
24849,product24849
48529,product48529
42278,product42278
11169,product11169
21768,product21768
75115,product75115
18847,product18847
55051,product55051
41572,product41572
62012,product62012
56915,product56915
91931,product91931
90997,product90997
91905,product91905
25482,product25482
31493,product31493
40399,product40399
5685,product5685
97775,product97775
71375,product71375
75535,product75535
77488,product77488
62720,product62720
85563,product85563
15058,product15058
10087,product10087
54622,product54622
8601,product8601
32803,product32803
90963,product90963
97054,product97054
96569,product96569
27599,product27599
14871,product14871
83695,product83695
93510,product93510
53617,product53617
53145,product53145
63105,product63105
18914,product18914
59620,product59620
17931,product17931
76954,product76954
76582,product76582
34893,product34893
42836,product42836
24513,product24513
17847,product17847
49945,product49945
99469,product99469
5853,product5853
26338,product26338
38169,product38169
49332,product49332
72169,product72169
42045,product42045
87433,product87433
54860,product54860
63224,product63224
710,product710
97614,product97614
62873,product62873
10963,product10963
41081,product41081
65296,product65296
1029,product1029
95966,product95966
90447,product90447
571,product571
55901,product55901
66426,product66426
68402,product68402
68054,product68054
71659,product71659
32730,product32730
95597,product95597
50055,product50055
42408,product42408
36982,product36982
15079,product15079
71610,product71610
86875,product86875
86338,product86338
33048,product33048
56632,product56632
22562,product22562
88156,product88156
59149,product59149
75158,product75158
91944,product91944
45448,product45448
4173,product4173
97556,product97556
20372,product20372
55009,product55009
75870,product75870
36970,product36970
17618,product17618
81625,product81625
28921,product28921
72179,product72179
72573,product72573
75960,product75960
69089,product69089
48181,product48181
98068,product98068
7456,product7456
24683,product24683
5115,product5115
53643,product53643
15070,product15070
8999,product8999
36102,product36102
92243,product92243
72100,product72100
69901,product69901
14392,product14392
60765,product60765
85372,product85372
31879,product31879
53438,product53438
61685,product61685
41158,product41158
64106,product64106
44216,product44216
43320,product43320
32093,product32093
1699,product1699
14396,product14396
1518,product1518
15475,product15475
12783,product12783
66967,product66967
36291,product36291
74214,product74214
63768,product63768
65523,product65523
88895,product88895
696,product696
94413,product94413
18520,product18520
9006,product9006
24346,product24346
13410,product13410
91669,product91669
94915,product94915
29251,product29251
97876,product97876
11377,product11377
97429,product97429
50757,product50757
83710,product83710
46522,product46522
62574,product62574
40243,product40243
6200,product6200
68966,product68966
36339,product36339
65151,product65151
93234,product93234
4437,product4437
90743,product90743
23954,product23954
36350,product36350
57539,product57539
61444,product61444
14193,product14193
65044,product65044
27004,product27004
15314,product15314
90624,product90624
93887,product93887
28197,product28197
8146,product8146
83148,product83148
92644,product92644
31747,product31747
40246,product40246
43698,product43698
98780,product98780
395,product395
97794,product97794
85131,product85131
14432,product14432
27130,product27130
20136,product20136
25949,product25949
30228,product30228
6799,product6799
26146,product26146
82927,product82927
45494,product45494
47835,product47835
6320,product6320
68526,product68526
20522,product20522
468,product468
88317,product88317
88849,product88849
14188,product14188
52930,product52930
46421,product46421
50988,product50988
87612,product87612
49817,product49817
64799,product64799
8565,product8565
35593,product35593
81696,product81696
32797,product32797
98637,product98637
55258,product55258
93933,product93933
29365,product29365
84044,product84044
59765,product59765
51599,product51599
51077,product51077
17002,product17002
10361,product10361
43953,product43953
83459,product83459
73738,product73738
15999,product15999
46924,product46924
49836,product49836
79337,product79337
44414,product44414
95607,product95607
33343,product33343
51238,product51238
49743,product49743
76269,product76269
18789,product18789
38708,product38708
74880,product74880
14122,product14122
1265,product1265
50117,product50117
33357,product33357
88065,product88065
21702,product21702
94587,product94587
74817,product74817
37674,product37674
55433,product55433
88816,product88816
30807,product30807
20105,product20105
80063,product80063
89141,product89141
28260,product28260
54950,product54950
28651,product28651
40727,product40727
2653,product2653
14612,product14612
79639,product79639
84475,product84475
31703,product31703
90534,product90534
27100,product27100
30500,product30500
43259,product43259
58380,product58380
64470,product64470
63353,product63353
68184,product68184
73053,product73053
29140,product29140
80273,product80273
50020,product50020
52852,product52852
64561,product64561
91192,product91192
48170,product48170
70422,product70422
51964,product51964
66021,product66021
8223,product8223
37021,product37021
96996,product96996
75309,product75309
86576,product86576
51038,product51038
12711,product12711
70460,product70460
82624,product82624
73606,product73606
69423,product69423
67657,product67657
84232,product84232
84407,product84407
60128,product60128
10091,product10091
54294,product54294
78565,product78565
27241,product27241
74302,product74302
58048,product58048
14505,product14505
55938,product55938
43228,product43228
14830,product14830
27806,product27806
11310,product11310
67376,product67376
3690,product3690
51577,product51577
23260,product23260
35907,product35907
65121,product65121
95594,product95594
69109,product69109
81537,product81537
45050,product45050
34144,product34144
70747,product70747
28024,product28024
70140,product70140
72763,product72763
67577,product67577
47493,product47493
79069,product79069
29779,product29779
85808,product85808
50104,product50104
88270,product88270
92250,product92250
81143,product81143
38299,product38299
74915,product74915
8052,product8052
5189,product5189
53114,product53114
10351,product10351
47370,product47370
13126,product13126
83838,product83838
28404,product28404
92082,product92082
27722,product27722
18899,product18899
645,product645
9616,product9616
94229,product94229
64840,product64840
83293,product83293
14898,product14898
81521,product81521
62227,product62227
67333,product67333
54465,product54465
5628,product5628
36895,product36895
68131,product68131
38685,product38685
63157,product63157
1651,product1651
37354,product37354
60960,product60960
66180,product66180
44729,product44729
15230,product15230
41979,product41979
94738,product94738
14195,product14195
24003,product24003
79134,product79134
58298,product58298
5382,product5382
10237,product10237
79615,product79615
45711,product45711
76671,product76671
88979,product88979
75372,product75372
32056,product32056
55546,product55546
56054,product56054
10225,product10225
12832,product12832
58090,product58090
34571,product34571
32721,product32721
80246,product80246
39437,product39437
58302,product58302
13201,product13201
26411,product26411
60624,product60624
92253,product92253
92841,product92841
47518,product47518
1079,product1079
34060,product34060
80071,product80071
10943,product10943
89480,product89480
78722,product78722
26850,product26850
11412,product11412
12617,product12617
85297,product85297
44946,product44946
40514,product40514
18582,product18582
3367,product3367
18939,product18939
51012,product51012
6710,product6710
42625,product42625
23948,product23948
66881,product66881
610,product610
74430,product74430
45261,product45261
96477,product96477
76387,product76387
70617,product70617
44186,product44186
91000,product91000
4231,product4231
14713,product14713
44223,product44223
71543,product71543
19402,product19402
25353,product25353
5580,product5580
99365,product99365
90810,product90810
78900,product78900
73821,product73821
74004,product74004
91793,product91793
10747,product10747
18772,product18772
43023,product43023
97413,product97413
8962,product8962
5118,product5118
6420,product6420
44513,product44513
39033,product39033
61244,product61244
93795,product93795
32729,product32729
60050,product60050
8156,product8156
88724,product88724
82458,product82458
22297,product22297
67075,product67075
61211,product61211
85399,product85399
69769,product69769
76423,product76423
46710,product46710
49066,product49066
45043,product45043
63010,product63010
47169,product47169
52428,product52428
75521,product75521
15823,product15823
37531,product37531
32155,product32155
47639,product47639
95185,product95185
72698,product72698
71040,product71040
13218,product13218
29905,product29905
50928,product50928
69797,product69797
48346,product48346
42913,product42913
14106,product14106
9315,product9315
42356,product42356
78414,product78414
95167,product95167
8762,product8762
43513,product43513
61485,product61485
81395,product81395
47208,product47208
41193,product41193
78763,product78763
15456,product15456
44828,product44828
52835,product52835
30072,product30072
81867,product81867
2843,product2843
8789,product8789
56973,product56973
22668,product22668
13964,product13964
29378,product29378
68238,product68238
60534,product60534
82643,product82643
82944,product82944
29247,product29247
60504,product60504
56039,product56039
15777,product15777
51620,product51620
99669,product99669
39760,product39760
74658,product74658
87395,product87395
86150,product86150
21819,product21819
3198,product3198
74040,product74040
26671,product26671
16491,product16491
28304,product28304
43167,product43167
11517,product11517
96189,product96189
10584,product10584
89519,product89519
75916,product75916
87417,product87417
50985,product50985
39848,product39848
31253,product31253
28394,product28394
3024,product3024
13188,product13188
98254,product98254
10461,product10461
44801,product44801
80348,product80348
41803,product41803
78787,product78787
53034,product53034
83617,product83617
70298,product70298
42288,product42288
27213,product27213
93045,product93045
61386,product61386
93015,product93015
64667,product64667
37335,product37335
23617,product23617
44859,product44859
86936,product86936
1818,product1818
34935,product34935
25579,product25579
52652,product52652
96948,product96948
20489,product20489
68978,product68978
9487,product9487
10866,product10866
51532,product51532
60396,product60396
33660,product33660
44204,product44204
4353,product4353
49608,product49608
79519,product79519
67420,product67420
75340,product75340
45877,product45877
53456,product53456
28480,product28480
62883,product62883
51678,product51678
43969,product43969
53134,product53134
65220,product65220
14109,product14109
37325,product37325
26738,product26738
50057,product50057
32203,product32203
91832,product91832
85486,product85486
42940,product42940
20181,product20181
42651,product42651
45569,product45569
69908,product69908
85371,product85371
52364,product52364
59820,product59820
31255,product31255
76783,product76783
44803,product44803
52937,product52937
44899,product44899
1482,product1482
59535,product59535
96119,product96119
62983,product62983
99109,product99109
59536,product59536
92180,product92180
67903,product67903
79624,product79624
58515,product58515
35361,product35361
5272,product5272
14807,product14807
3192,product3192
94095,product94095
26568,product26568
49636,product49636
32824,product32824
70590,product70590
49851,product49851
95211,product95211
95426,product95426
89134,product89134
23335,product23335
1292,product1292
5220,product5220
38776,product38776
80379,product80379
96127,product96127
89240,product89240
1001,product1001
9128,product9128
3945,product3945
5526,product5526
79344,product79344
26544,product26544
50999,product50999
15845,product15845
88310,product88310
77462,product77462
25113,product25113
87157,product87157
79102,product79102
87840,product87840
75682,product75682
81887,product81887
54953,product54953
17479,product17479
26039,product26039
72060,product72060
29190,product29190
25179,product25179
79032,product79032
94668,product94668
69641,product69641
20585,product20585
19993,product19993
10776,product10776
87606,product87606
10997,product10997
40047,product40047
95871,product95871
73895,product73895
20668,product20668
82137,product82137
89098,product89098
36088,product36088
16394,product16394
87531,product87531
24972,product24972
44582,product44582
62156,product62156
49730,product49730
56832,product56832
95543,product95543
40390,product40390
30130,product30130
97694,product97694
33734,product33734
79914,product79914
92339,product92339
29264,product29264
33608,product33608
36648,product36648
2647,product2647
16038,product16038
61645,product61645
92265,product92265
87241,product87241
76254,product76254
89284,product89284
86325,product86325
24290,product24290
63870,product63870
80342,product80342
78406,product78406
36302,product36302
30841,product30841
18698,product18698
11469,product11469
6698,product6698
93376,product93376
74513,product74513
25883,product25883
11908,product11908
47393,product47393
38357,product38357
42559,product42559
49262,product49262
45154,product45154
44818,product44818
32469,product32469
28062,product28062
524,product524
49179,product49179
85631,product85631
9531,product9531
74076,product74076
3242,product3242
17603,product17603
40279,product40279
38080,product38080
23472,product23472
67405,product67405
27799,product27799
54414,product54414
17542,product17542
5385,product5385
66822,product66822
97089,product97089
43514,product43514
49970,product49970
26647,product26647
99569,product99569
55341,product55341
3427,product3427
2449,product2449
97038,product97038
20013,product20013
52502,product52502
46690,product46690
22607,product22607
47215,product47215
71368,product71368
86927,product86927
50428,product50428
82421,product82421
91452,product91452
87137,product87137
4793,product4793
59119,product59119
75709,product75709
42997,product42997
95068,product95068
9472,product9472
7390,product7390
12398,product12398
80974,product80974
53321,product53321
94500,product94500
47486,product47486
11920,product11920
84106,product84106
52286,product52286
34897,product34897
35137,product35137
56434,product56434
36093,product36093
48792,product48792
97925,product97925
96490,product96490
34007,product34007
32141,product32141
41944,product41944
3952,product3952
84413,product84413
44112,product44112
61508,product61508
10488,product10488
22995,product22995
93664,product93664
6521,product6521
80077,product80077
87912,product87912
48003,product48003
63359,product63359
60668,product60668
98720,product98720
34877,product34877
16904,product16904
46214,product46214
31768,product31768
93244,product93244
59269,product59269
33292,product33292
12282,product12282
23775,product23775
49286,product49286
7755,product7755
34258,product34258
94496,product94496
5944,product5944
3955,product3955
68730,product68730
41484,product41484
36929,product36929
14962,product14962
93480,product93480
98801,product98801
99804,product99804
30381,product30381
82353,product82353
73924,product73924
43529,product43529
46705,product46705
83971,product83971
84926,product84926
52610,product52610
64824,product64824
10191,product10191
55489,product55489
60696,product60696
16964,product16964
77079,product77079
56433,product56433
91667,product91667
23635,product23635
24827,product24827
56160,product56160
25736,product25736
13145,product13145
42580,product42580
90568,product90568
31725,product31725
69484,product69484
21466,product21466
57186,product57186
33287,product33287
97460,product97460
82942,product82942
26719,product26719
32481,product32481
44663,product44663
11670,product11670
98130,product98130
61941,product61941
19570,product19570
71273,product71273
35103,product35103
98000,product98000
25854,product25854
87822,product87822
95605,product95605
65459,product65459
75501,product75501
21863,product21863
86841,product86841
41056,product41056
45431,product45431
49620,product49620
47673,product47673
86980,product86980
80497,product80497
91583,product91583
44875,product44875
41702,product41702
28820,product28820
23436,product23436
1052,product1052
72406,product72406
81136,product81136
34042,product34042
37438,product37438
21165,product21165
91273,product91273
93451,product93451
99820,product99820
18936,product18936
95980,product95980
6208,product6208
36658,product36658
70632,product70632
49026,product49026
4710,product4710
38394,product38394
95332,product95332
45918,product45918
78610,product78610
47709,product47709
91419,product91419
10219,product10219
73307,product73307
75702,product75702
61365,product61365
25934,product25934
6677,product6677
11548,product11548
22817,product22817
97790,product97790
20322,product20322
7059,product7059
41129,product41129
92274,product92274
79648,product79648
95447,product95447
33425,product33425
3041,product3041
77358,product77358
63294,product63294
98543,product98543
89282,product89282
17190,product17190
